OrderID,OrderDateTime,StoreID,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,PaymentID,PaymentMethod,Channel,Status,OrderTotal,Currency
252,2025-06-04T11:24:00,11,3361,202,1,73.12,0,PMT00000252,CARD,POS,Completed,73.12,INR
253,2025-04-28T06:38:00,4,4282,97,1,69.18,5,PMT00000253,CARD,POS,Completed,65.72,INR
254,2025-05-08T19:16:00,7,4345,60,1,77.78,10,PMT00000254,CARD,POS,Completed,70.0,INR
255,2025-05-18T02:00:00,1,5867,155,2,25.51,15,PMT00000255,CARD,POS,Completed,43.36,INR
256,2025-08-16T04:36:00,1,1971,71,1,40.04,0,PMT00000256,UPI,POS,Completed,40.04,INR
257,2025-06-28T15:47:00,10,2710,183,1,74.47,15,PMT00000257,UPI,POS,Completed,63.3,INR
258,2025-07-14T20:55:00,6,2406,36,1,67.65,10,PMT00000258,CARD,POS,Completed,60.89,INR
259,2025-07-01T02:40:00,1,99,29,1,89.16,0,PMT00000259,CARD,Online,Completed,89.16,INR
260,2025-07-15T13:52:00,11,2332,179,1,76.01,10,PMT00000260,CARD,POS,Completed,68.41,INR
261,2025-08-12T07:23:00,9,4965,125,1,30.66,0,PMT00000261,CARD,POS,Completed,30.66,INR
262,2025-08-08T15:13:00,10,2326,163,1,95.91,0,PMT00000262,CARD,Online,Completed,95.91,INR
263,2025-05-25T22:18:00,9,2309,24,1,120.99,0,PMT00000263,UPI,Online,Completed,120.99,INR
264,2025-07-08T15:15:00,4,5243,55,1,61.94,10,PMT00000264,CARD,Online,Completed,55.75,INR
265,2025-04-09T18:55:00,3,3397,227,1,70.56,0,PMT00000265,CARD,Online,Completed,70.56,INR
266,2025-04-12T18:53:00,9,3840,246,1,128.52,0,PMT00000266,CARD,POS,Completed,128.52,INR
267,2025-06-15T19:48:00,2,624,77,1,71.98,0,PMT00000267,UPI,POS,Completed,71.98,INR
268,2025-06-23T06:44:00,6,2486,45,1,56.65,0,PMT00000268,CARD,POS,Completed,56.65,INR
269,2025-06-01T06:06:00,12,1514,62,3,67.98,0,PMT00000269,UPI,Online,Completed,203.94,INR
270,2025-07-12T00:54:00,2,5182,38,1,52.47,0,PMT00000270,CARD,POS,Completed,52.47,INR
271,2025-08-16T10:26:00,3,3328,124,2,29.07,0,PMT00000271,CASH,POS,Completed,58.14,INR
272,2025-05-08T00:05:00,9,1762,213,1,101.29,0,PMT00000272,CARD,POS,Completed,101.29,INR
273,2025-04-01T05:05:00,1,1548,175,1,49.91,0,PMT00000273,UPI,POS,Completed,49.91,INR
274,2025-04-12T01:30:00,9,5174,132,3,44.06,0,PMT00000274,CARD,POS,Completed,132.18,INR
275,2025-08-15T23:33:00,12,288,147,1,20.79,0,PMT00000275,CARD,Online,Completed,20.79,INR
276,2025-06-20T03:31:00,7,5605,46,1,38.52,5,PMT00000276,CASH,POS,Completed,36.59,INR
277,2025-06-25T17:21:00,7,2953,174,2,71.55,5,PMT00000277,CARD,POS,Completed,135.94,INR
278,2025-04-08T08:19:00,4,2518,86,3,25.31,5,PMT00000278,WALLET,POS,Completed,72.12,INR
279,2025-08-14T07:03:00,7,5434,244,1,15.49,0,PMT00000279,UPI,Online,Completed,15.49,INR
280,2025-06-24T00:05:00,5,322,188,1,25.23,5,PMT00000280,CARD,Online,Completed,23.97,INR
281,2025-06-02T08:50:00,12,4571,52,1,108.43,0,PMT00000281,WALLET,Online,Completed,108.43,INR
282,2025-06-14T07:25:00,10,1712,50,2,43.49,5,PMT00000282,CARD,POS,Pending,82.64,INR
283,2025-07-04T14:19:00,4,3813,36,1,67.65,0,PMT00000283,UPI,Online,Completed,67.65,INR
284,2025-05-12T18:23:00,12,3863,212,1,35.94,0,PMT00000284,CARD,POS,Completed,35.94,INR
285,2025-05-08T05:05:00,12,3652,3,1,28.83,5,PMT00000285,CASH,Online,Completed,27.39,INR
286,2025-06-06T20:02:00,7,5199,197,1,62.66,0,PMT00000286,CARD,Online,Completed,62.66,INR
287,2025-08-08T09:48:00,11,5131,96,1,94.66,0,PMT00000287,UPI,POS,Completed,94.66,INR
288,2025-05-24T20:20:00,6,5784,92,1,86.9,10,PMT00000288,CASH,Online,Completed,78.21,INR
289,2025-06-19T04:52:00,5,247,83,1,79.03,15,PMT00000289,CARD,Online,Completed,67.18,INR
290,2025-05-18T21:23:00,12,1088,135,1,82.68,0,PMT00000290,UPI,POS,Completed,82.68,INR
291,2025-07-04T06:39:00,4,5552,55,1,61.94,5,PMT00000291,CARD,POS,Completed,58.84,INR
292,2025-06-06T01:07:00,2,5579,176,1,26.16,0,PMT00000292,CARD,POS,Completed,26.16,INR
293,2025-06-13T09:55:00,11,3750,58,1,33.24,10,PMT00000293,CARD,POS,Pending,29.92,INR
294,2025-06-05T05:45:00,12,5044,23,1,66.03,10,PMT00000294,CARD,Online,Completed,59.43,INR
295,2025-08-17T05:44:00,7,1983,233,1,13.78,0,PMT00000295,WALLET,POS,Completed,13.78,INR
296,2025-05-07T14:27:00,9,4612,90,1,59.66,0,PMT00000296,CARD,Online,Completed,59.66,INR
297,2025-04-06T16:48:00,1,1226,190,1,117.74,15,PMT00000297,UPI,POS,Completed,100.08,INR
298,2025-05-01T12:53:00,6,3200,169,1,21.07,0,PMT00000298,UPI,POS,Completed,21.07,INR
299,2025-07-18T22:24:00,2,3491,171,1,66.22,0,PMT00000299,UPI,POS,Cancelled,66.22,INR
300,2025-08-15T03:08:00,8,1703,250,1,53.36,10,PMT00000300,UPI,POS,Completed,48.02,INR
301,2025-06-25T09:13:00,9,2928,158,1,106.89,0,PMT00000301,UPI,POS,Completed,106.89,INR
302,2025-04-18T14:36:00,7,2398,235,1,179.73,0,PMT00000302,CARD,POS,Completed,179.73,INR
303,2025-05-20T11:56:00,7,3567,247,1,51.58,10,PMT00000303,CARD,POS,Completed,46.42,INR
304,2025-08-14T11:27:00,12,2668,34,1,46.03,10,PMT00000304,CASH,Online,Completed,41.43,INR
305,2025-05-26T03:34:00,12,3682,114,1,57.26,10,PMT00000305,CARD,POS,Completed,51.53,INR
306,2025-06-13T09:56:00,9,2613,159,1,101.86,0,PMT00000306,CARD,POS,Completed,101.86,INR
307,2025-06-10T23:38:00,5,3222,206,3,22.75,10,PMT00000307,UPI,POS,Completed,61.44,INR
308,2025-04-21T09:45:00,3,837,176,1,26.16,15,PMT00000308,CARD,POS,Completed,22.24,INR
309,2025-05-23T22:15:00,7,3500,1,2,61.63,0,PMT00000309,CASH,POS,Completed,123.26,INR
310,2025-08-14T00:26:00,2,3491,21,1,84.51,0,PMT00000310,CASH,POS,Completed,84.51,INR
311,2025-07-10T08:26:00,7,5818,129,1,18.64,5,PMT00000311,CASH,Online,Completed,17.71,INR
312,2025-05-10T02:43:00,4,3055,34,1,46.03,5,PMT00000312,WALLET,POS,Completed,43.73,INR
313,2025-04-05T17:12:00,3,4802,87,1,54.84,0,PMT00000313,CARD,POS,Completed,54.84,INR
314,2025-06-24T18:39:00,2,4440,24,1,120.99,0,PMT00000314,CASH,Online,Completed,120.99,INR
315,2025-06-13T00:44:00,11,5932,96,1,94.66,0,PMT00000315,CARD,POS,Completed,94.66,INR
316,2025-06-19T17:44:00,2,4110,111,1,84.53,10,PMT00000316,CARD,POS,Completed,76.08,INR
317,2025-08-15T18:06:00,9,5861,245,1,43.1,0,PMT00000317,UPI,POS,Completed,43.1,INR
318,2025-05-08T18:44:00,3,609,196,1,29.8,0,PMT00000318,CARD,POS,Completed,29.8,INR
319,2025-05-09T19:28:00,8,5540,19,1,64.9,15,PMT00000319,CASH,POS,Completed,55.17,INR
320,2025-04-13T10:22:00,12,1486,232,1,110.99,20,PMT00000320,CARD,POS,Completed,88.79,INR
321,2025-04-14T08:49:00,7,2606,126,1,43.51,0,PMT00000321,CARD,Online,Completed,43.51,INR
322,2025-07-31T15:17:00,12,5285,200,1,82.0,0,PMT00000322,WALLET,POS,Completed,82.0,INR
323,2025-06-30T04:05:00,10,5904,235,2,179.73,5,PMT00000323,UPI,POS,Completed,341.48,INR
324,2025-08-06T15:12:00,10,864,217,3,102.97,5,PMT00000324,CARD,POS,Completed,293.46,INR
325,2025-04-30T17:22:00,2,534,37,1,12.01,0,PMT00000325,CASH,POS,Completed,12.01,INR
326,2025-04-03T10:14:00,5,2090,192,1,47.36,10,PMT00000326,CASH,POS,Completed,42.62,INR
327,2025-07-10T10:53:00,4,2238,109,3,36.31,0,PMT00000327,CARD,POS,Completed,108.93,INR
328,2025-07-01T07:05:00,1,3392,212,1,35.94,0,PMT00000328,UPI,POS,Completed,35.94,INR
329,2025-07-14T00:54:00,11,333,125,1,30.66,0,PMT00000329,WALLET,POS,Completed,30.66,INR
330,2025-07-28T10:15:00,8,3532,46,1,38.52,0,PMT00000330,CARD,POS,Completed,38.52,INR
331,2025-05-06T13:03:00,1,785,101,1,115.61,0,PMT00000331,UPI,POS,Completed,115.61,INR
332,2025-07-04T10:27:00,6,4772,233,1,13.78,10,PMT00000332,CARD,POS,Completed,12.4,INR
333,2025-04-25T23:01:00,12,4425,103,1,60.1,0,PMT00000333,CARD,POS,Completed,60.1,INR
334,2025-08-01T21:39:00,7,3958,167,1,14.8,0,PMT00000334,CARD,POS,Cancelled,14.8,INR
335,2025-06-30T12:28:00,3,1690,23,1,66.03,15,PMT00000335,CARD,POS,Completed,56.13,INR
336,2025-07-04T20:16:00,6,4281,215,4,67.28,0,PMT00000336,CARD,POS,Completed,269.12,INR
337,2025-06-05T12:46:00,12,1866,85,1,55.46,0,PMT00000337,CARD,Online,Completed,55.46,INR
338,2025-05-23T10:58:00,11,1224,63,1,29.24,0,PMT00000338,WALLET,POS,Completed,29.24,INR
339,2025-08-14T11:19:00,4,5944,28,1,38.13,15,PMT00000339,CARD,Online,Completed,32.41,INR
340,2025-05-11T11:52:00,5,5691,233,1,13.78,0,PMT00000340,CASH,Online,Completed,13.78,INR
341,2025-08-16T16:26:00,3,792,238,3,60.98,0,PMT00000341,CARD,POS,Completed,182.94,INR
342,2025-07-01T10:21:00,2,5351,4,1,19.23,0,PMT00000342,CARD,POS,Completed,19.23,INR
343,2025-08-16T09:51:00,7,1779,174,2,71.55,0,PMT00000343,UPI,POS,Completed,143.1,INR
344,2025-07-01T10:26:00,9,4368,37,1,12.01,0,PMT00000344,UPI,Online,Completed,12.01,INR
345,2025-04-22T06:06:00,2,3817,249,1,72.05,0,PMT00000345,WALLET,POS,Completed,72.05,INR
346,2025-05-04T23:39:00,9,3865,41,1,100.04,15,PMT00000346,CARD,POS,Completed,85.03,INR
347,2025-05-25T11:20:00,6,5790,179,2,76.01,0,PMT00000347,WALLET,POS,Completed,152.02,INR
348,2025-06-11T00:02:00,9,2949,155,1,25.51,0,PMT00000348,CASH,POS,Completed,25.51,INR
349,2025-04-15T23:08:00,5,2158,57,1,63.49,0,PMT00000349,UPI,POS,Completed,63.49,INR
350,2025-05-26T16:27:00,6,5799,119,4,64.64,5,PMT00000350,CASH,POS,Completed,245.64,INR
351,2025-05-12T08:08:00,4,2267,202,4,73.12,0,PMT00000351,CARD,POS,Completed,292.48,INR
352,2025-05-26T01:50:00,4,2413,78,1,71.93,0,PMT00000352,CARD,POS,Completed,71.93,INR
353,2025-07-02T05:19:00,2,3901,132,1,44.06,10,PMT00000353,CARD,POS,Completed,39.65,INR
354,2025-06-23T01:47:00,7,1799,132,1,44.06,0,PMT00000354,CARD,POS,Completed,44.06,INR
355,2025-05-29T12:37:00,5,4561,11,1,81.27,5,PMT00000355,CASH,POS,Completed,77.21,INR
356,2025-05-10T17:57:00,7,4552,119,1,64.64,0,PMT00000356,CARD,POS,Completed,64.64,INR
357,2025-06-04T07:22:00,7,103,1,1,61.63,10,PMT00000357,CARD,POS,Completed,55.47,INR
358,2025-08-04T03:28:00,11,4414,33,3,53.5,10,PMT00000358,UPI,POS,Completed,144.45,INR
359,2025-06-20T03:58:00,3,3496,67,3,25.45,0,PMT00000359,UPI,Online,Completed,76.35,INR
360,2025-07-13T18:01:00,3,5426,195,3,36.23,0,PMT00000360,CARD,Online,Completed,108.69,INR
361,2025-07-28T22:53:00,5,1685,88,1,34.76,5,PMT00000361,CASH,POS,Completed,33.02,INR
362,2025-06-03T23:39:00,2,1262,248,3,26.53,5,PMT00000362,UPI,Online,Completed,75.6,INR
363,2025-08-08T07:26:00,12,1848,203,2,15.88,5,PMT00000363,CARD,POS,Completed,30.18,INR
364,2025-07-10T13:50:00,11,5815,96,1,94.66,15,PMT00000364,CARD,Online,Completed,80.46,INR
365,2025-08-04T11:48:00,7,2757,148,1,138.3,15,PMT00000365,CARD,POS,Completed,117.56,INR
366,2025-05-08T23:28:00,5,732,125,1,30.66,0,PMT00000366,UPI,POS,Completed,30.66,INR
367,2025-05-03T14:44:00,7,4026,219,2,53.94,10,PMT00000367,WALLET,Online,Completed,97.1,INR
368,2025-04-15T22:15:00,4,4996,28,2,38.13,0,PMT00000368,UPI,Online,Completed,76.26,INR
369,2025-05-18T14:43:00,10,4946,4,1,19.23,10,PMT00000369,CARD,POS,Completed,17.31,INR
370,2025-08-07T03:58:00,10,152,80,1,99.68,0,PMT00000370,CARD,POS,Refunded,99.68,INR
371,2025-06-09T10:27:00,8,5023,241,1,55.17,0,PMT00000371,UPI,POS,Completed,55.17,INR
372,2025-05-06T06:09:00,8,1485,111,4,84.53,0,PMT00000372,UPI,POS,Completed,338.12,INR
373,2025-07-22T22:47:00,8,849,171,1,66.22,0,PMT00000373,UPI,POS,Returned,66.22,INR
374,2025-08-03T00:36:00,6,2526,174,1,71.55,0,PMT00000374,CARD,POS,Completed,71.55,INR
375,2025-07-16T17:18:00,7,4162,88,1,34.76,10,PMT00000375,UPI,Online,Completed,31.28,INR
376,2025-07-20T03:04:00,8,1643,242,1,97.65,0,PMT00000376,UPI,POS,Completed,97.65,INR
377,2025-05-06T09:59:00,7,2244,70,1,50.99,5,PMT00000377,CARD,POS,Completed,48.44,INR
378,2025-07-18T05:31:00,7,2162,189,1,53.07,0,PMT00000378,CARD,Online,Pending,53.07,INR
379,2025-06-04T08:49:00,11,1955,71,1,40.04,0,PMT00000379,CARD,POS,Completed,40.04,INR
380,2025-05-01T21:13:00,10,5304,2,1,12.07,0,PMT00000380,WALLET,Online,Completed,12.07,INR
381,2025-05-14T03:34:00,8,2863,72,1,86.48,0,PMT00000381,CARD,POS,Completed,86.48,INR
382,2025-06-13T08:21:00,10,1545,48,3,70.34,10,PMT00000382,CARD,POS,Completed,189.93,INR
383,2025-06-26T10:04:00,4,3757,54,1,83.16,0,PMT00000383,UPI,Online,Completed,83.16,INR
384,2025-04-06T08:04:00,6,847,12,2,59.13,0,PMT00000384,CARD,POS,Completed,118.26,INR
385,2025-06-11T19:53:00,8,2304,166,1,55.79,15,PMT00000385,CARD,Online,Completed,47.42,INR
386,2025-04-25T20:20:00,8,1611,211,1,66.4,10,PMT00000386,UPI,Online,Completed,59.76,INR
387,2025-04-13T17:01:00,1,728,6,2,57.04,0,PMT00000387,WALLET,POS,Completed,114.08,INR
388,2025-05-18T18:18:00,10,3781,122,1,22.69,10,PMT00000388,CARD,POS,Completed,20.42,INR
389,2025-06-21T09:47:00,11,3041,70,1,50.99,15,PMT00000389,UPI,POS,Completed,43.34,INR
390,2025-05-04T09:23:00,7,260,48,3,70.34,0,PMT00000390,CARD,POS,Completed,211.02,INR
391,2025-08-06T08:35:00,9,5573,242,3,97.65,0,PMT00000391,UPI,POS,Completed,292.95,INR
392,2025-06-24T01:17:00,5,2982,154,1,54.88,5,PMT00000392,CARD,POS,Completed,52.14,INR
393,2025-07-01T02:55:00,8,74,86,2,25.31,0,PMT00000393,UPI,POS,Completed,50.62,INR
394,2025-04-22T16:22:00,1,3501,69,1,70.33,0,PMT00000394,CARD,POS,Completed,70.33,INR
395,2025-05-06T17:33:00,1,1868,66,5,116.28,0,PMT00000395,CARD,POS,Returned,581.4,INR
396,2025-05-18T18:05:00,10,1060,123,1,52.93,10,PMT00000396,CARD,Online,Completed,47.64,INR
397,2025-05-17T15:55:00,4,678,110,1,86.17,0,PMT00000397,UPI,POS,Completed,86.17,INR
398,2025-07-14T05:26:00,6,4814,56,2,65.47,0,PMT00000398,UPI,POS,Completed,130.94,INR
399,2025-06-17T01:32:00,10,5120,200,1,82.0,0,PMT00000399,WALLET,POS,Completed,82.0,INR
400,2025-06-09T09:02:00,4,1794,6,1,57.04,0,PMT00000400,UPI,Online,Completed,57.04,INR
401,2025-06-20T03:07:00,10,5265,152,1,104.84,0,PMT00000401,CASH,POS,Completed,104.84,INR
402,2025-07-24T07:34:00,10,2927,56,1,65.47,10,PMT00000402,WALLET,POS,Completed,58.92,INR
403,2025-08-05T03:11:00,7,4237,33,1,53.5,20,PMT00000403,CASH,Online,Completed,42.8,INR
404,2025-05-25T03:01:00,9,2359,182,1,111.59,20,PMT00000404,UPI,POS,Completed,89.27,INR
405,2025-04-28T08:56:00,5,5872,85,1,55.46,5,PMT00000405,CARD,Online,Completed,52.69,INR
406,2025-07-03T19:01:00,3,3577,239,1,124.12,0,PMT00000406,UPI,Online,Completed,124.12,INR
407,2025-07-06T02:17:00,9,5419,186,1,60.26,0,PMT00000407,CARD,Online,Completed,60.26,INR
408,2025-05-30T18:33:00,5,2145,190,1,117.74,20,PMT00000408,CARD,POS,Cancelled,94.19,INR
409,2025-08-08T19:07:00,6,250,131,1,111.23,10,PMT00000409,WALLET,POS,Completed,100.11,INR
410,2025-06-05T17:43:00,6,2887,154,1,54.88,0,PMT00000410,CARD,Online,Completed,54.88,INR
411,2025-04-28T18:28:00,8,3594,199,1,36.63,15,PMT00000411,UPI,POS,Completed,31.14,INR
412,2025-08-07T21:28:00,2,1034,56,1,65.47,10,PMT00000412,UPI,POS,Completed,58.92,INR
413,2025-08-08T09:04:00,5,2712,229,1,45.0,0,PMT00000413,UPI,POS,Completed,45.0,INR
414,2025-04-20T05:02:00,7,3493,34,1,46.03,0,PMT00000414,WALLET,POS,Completed,46.03,INR
415,2025-05-01T17:18:00,8,3531,115,1,46.54,0,PMT00000415,CARD,POS,Completed,46.54,INR
416,2025-06-12T07:50:00,6,1617,207,1,93.41,0,PMT00000416,UPI,Online,Completed,93.41,INR
417,2025-04-11T04:09:00,6,2318,246,3,128.52,0,PMT00000417,CARD,POS,Completed,385.56,INR
418,2025-04-23T09:30:00,7,4574,245,2,43.1,0,PMT00000418,CARD,POS,Completed,86.2,INR
419,2025-07-12T00:49:00,10,2918,195,1,36.23,0,PMT00000419,CASH,Online,Completed,36.23,INR
420,2025-06-07T10:59:00,6,5575,121,1,26.76,0,PMT00000420,CARD,Online,Completed,26.76,INR
421,2025-07-22T03:37:00,11,1988,223,1,65.17,10,PMT00000421,UPI,POS,Pending,58.65,INR
422,2025-04-17T00:27:00,1,3020,96,1,94.66,0,PMT00000422,UPI,POS,Completed,94.66,INR
423,2025-07-21T05:53:00,12,1556,176,1,26.16,0,PMT00000423,WALLET,Online,Completed,26.16,INR
424,2025-05-13T23:59:00,9,4592,163,4,95.91,10,PMT00000424,WALLET,POS,Completed,345.28,INR
425,2025-07-04T14:44:00,2,3377,198,1,51.71,0,PMT00000425,UPI,POS,Completed,51.71,INR
426,2025-04-17T21:02:00,3,2409,48,1,70.34,10,PMT00000426,CARD,Online,Completed,63.31,INR
427,2025-07-11T17:27:00,4,5606,196,1,29.8,0,PMT00000427,CARD,Online,Cancelled,29.8,INR
428,2025-06-26T08:33:00,8,2477,70,1,50.99,0,PMT00000428,UPI,POS,Pending,50.99,INR
429,2025-07-13T14:09:00,10,5761,86,1,25.31,5,PMT00000429,WALLET,POS,Refunded,24.04,INR
430,2025-06-08T23:14:00,10,92,217,1,102.97,15,PMT00000430,UPI,POS,Completed,87.52,INR
431,2025-04-23T03:52:00,11,4406,47,1,25.62,0,PMT00000431,CARD,POS,Returned,25.62,INR
432,2025-06-29T07:39:00,3,1522,232,1,110.99,10,PMT00000432,UPI,Online,Cancelled,99.89,INR
433,2025-06-15T07:22:00,8,2465,181,2,17.57,0,PMT00000433,CARD,POS,Completed,35.14,INR
434,2025-05-30T06:21:00,11,3682,170,1,78.33,0,PMT00000434,CASH,POS,Completed,78.33,INR
435,2025-06-04T04:21:00,6,550,218,2,41.08,20,PMT00000435,UPI,Online,Completed,65.72,INR
436,2025-05-11T19:30:00,3,3825,10,1,22.57,0,PMT00000436,CARD,POS,Completed,22.57,INR
437,2025-08-03T16:48:00,9,3534,114,1,57.26,0,PMT00000437,CARD,Online,Completed,57.26,INR
438,2025-08-01T02:12:00,11,178,206,1,22.75,0,PMT00000438,CARD,POS,Completed,22.75,INR
439,2025-05-05T03:21:00,3,1523,182,1,111.59,0,PMT00000439,WALLET,POS,Cancelled,111.59,INR
440,2025-04-09T16:03:00,5,1056,54,1,83.16,0,PMT00000440,WALLET,POS,Completed,83.16,INR
441,2025-04-07T22:43:00,6,1238,33,1,53.5,0,PMT00000441,WALLET,POS,Completed,53.5,INR
442,2025-07-22T12:40:00,10,172,86,1,25.31,0,PMT00000442,UPI,POS,Completed,25.31,INR
443,2025-07-01T17:08:00,4,367,80,2,99.68,15,PMT00000443,CARD,Online,Completed,169.46,INR
444,2025-08-15T17:54:00,3,1147,28,1,38.13,0,PMT00000444,CARD,POS,Completed,38.13,INR
445,2025-04-29T05:11:00,1,2322,63,1,29.24,5,PMT00000445,UPI,POS,Completed,27.78,INR
446,2025-05-07T15:15:00,7,709,232,1,110.99,15,PMT00000446,CARD,Online,Completed,94.34,INR
447,2025-04-26T06:37:00,1,5526,62,1,67.98,0,PMT00000447,CARD,Online,Completed,67.98,INR
448,2025-08-03T17:37:00,7,4505,125,1,30.66,0,PMT00000448,UPI,Online,Completed,30.66,INR
449,2025-06-22T13:59:00,12,4906,52,1,108.43,0,PMT00000449,UPI,Online,Refunded,108.43,INR
450,2025-06-07T11:04:00,5,4340,73,1,29.36,0,PMT00000450,WALLET,POS,Completed,29.36,INR
451,2025-04-27T10:44:00,2,5786,136,2,42.89,5,PMT00000451,CARD,Online,Completed,81.5,INR
452,2025-04-21T02:12:00,10,202,37,1,12.01,10,PMT00000452,CARD,POS,Completed,10.81,INR
453,2025-04-10T02:01:00,10,1814,49,1,31.62,5,PMT00000453,UPI,POS,Returned,30.04,INR
454,2025-08-06T09:55:00,5,1586,120,1,49.19,0,PMT00000454,CARD,POS,Completed,49.19,INR
455,2025-04-07T00:12:00,11,5299,38,2,52.47,0,PMT00000455,CASH,POS,Completed,104.94,INR
456,2025-05-01T21:04:00,9,5571,214,1,62.08,0,PMT00000456,CASH,POS,Returned,62.08,INR
457,2025-06-09T07:13:00,9,889,117,1,108.34,0,PMT00000457,CARD,POS,Completed,108.34,INR
458,2025-08-17T23:40:00,12,567,15,1,64.63,15,PMT00000458,CARD,POS,Pending,54.94,INR
459,2025-06-28T20:39:00,10,1736,228,3,64.99,0,PMT00000459,WALLET,POS,Completed,194.97,INR
460,2025-07-24T14:14:00,5,2908,212,3,35.94,10,PMT00000460,WALLET,POS,Completed,97.05,INR
461,2025-06-07T02:44:00,1,4724,67,6,25.45,5,PMT00000461,CARD,POS,Cancelled,145.08,INR
462,2025-07-30T10:44:00,3,3365,7,1,36.02,0,PMT00000462,UPI,POS,Completed,36.02,INR
463,2025-04-04T15:14:00,12,963,7,1,36.02,10,PMT00000463,UPI,Online,Completed,32.42,INR
464,2025-07-11T04:05:00,2,5355,120,2,49.19,0,PMT00000464,CARD,POS,Refunded,98.38,INR
465,2025-07-31T10:04:00,12,4292,119,1,64.64,0,PMT00000465,UPI,Online,Completed,64.64,INR
466,2025-04-19T07:20:00,2,4614,86,1,25.31,0,PMT00000466,CARD,Online,Completed,25.31,INR
467,2025-07-18T05:57:00,6,3198,179,1,76.01,0,PMT00000467,UPI,Online,Completed,76.01,INR
468,2025-06-07T01:32:00,7,1968,220,1,128.96,0,PMT00000468,CARD,Online,Cancelled,128.96,INR
469,2025-04-09T20:48:00,8,2924,28,1,38.13,15,PMT00000469,CASH,Online,Completed,32.41,INR
470,2025-04-21T13:43:00,8,5956,128,3,38.43,0,PMT00000470,UPI,Online,Completed,115.29,INR
471,2025-05-31T15:18:00,11,4507,79,1,74.24,0,PMT00000471,CARD,POS,Completed,74.24,INR
472,2025-07-21T08:16:00,4,505,179,1,76.01,10,PMT00000472,UPI,Online,Completed,68.41,INR
473,2025-07-14T17:04:00,4,1728,95,1,157.0,0,PMT00000473,CARD,Online,Completed,157.0,INR
474,2025-07-03T20:41:00,12,5929,201,1,15.28,5,PMT00000474,CARD,POS,Completed,14.52,INR
475,2025-06-29T09:02:00,5,3933,130,1,34.45,20,PMT00000475,CARD,POS,Completed,27.56,INR
476,2025-05-01T01:46:00,3,1126,149,1,101.87,0,PMT00000476,UPI,POS,Completed,101.87,INR
477,2025-06-19T23:40:00,6,5278,166,1,55.79,5,PMT00000477,CARD,POS,Pending,53.0,INR
478,2025-04-23T20:29:00,11,2468,55,1,61.94,10,PMT00000478,UPI,Online,Cancelled,55.75,INR
479,2025-04-26T14:49:00,8,1294,13,1,18.15,0,PMT00000479,UPI,POS,Pending,18.15,INR
480,2025-07-21T09:02:00,5,1615,52,1,108.43,0,PMT00000480,UPI,POS,Returned,108.43,INR
481,2025-07-14T05:51:00,5,1867,199,7,36.63,0,PMT00000481,CARD,Online,Returned,256.41,INR
482,2025-08-15T07:00:00,10,3883,67,4,25.45,0,PMT00000482,CARD,Online,Completed,101.8,INR
483,2025-07-26T13:50:00,10,3406,157,1,17.28,15,PMT00000483,UPI,POS,Completed,14.69,INR
484,2025-05-29T10:17:00,4,4331,79,1,74.24,20,PMT00000484,CARD,POS,Completed,59.39,INR
485,2025-07-27T01:25:00,2,3376,74,2,58.51,10,PMT00000485,UPI,Online,Completed,105.32,INR
486,2025-05-03T09:07:00,2,1889,88,1,34.76,0,PMT00000486,CARD,Online,Pending,34.76,INR
487,2025-08-15T16:04:00,8,2017,171,5,66.22,20,PMT00000487,CARD,Online,Completed,264.9,INR
488,2025-04-10T00:39:00,12,5424,13,1,18.15,0,PMT00000488,UPI,Online,Completed,18.15,INR
489,2025-06-11T05:06:00,4,2764,35,1,48.24,10,PMT00000489,UPI,Online,Completed,43.42,INR
490,2025-04-13T06:21:00,7,4216,11,1,81.27,0,PMT00000490,WALLET,Online,Completed,81.27,INR
491,2025-05-06T20:57:00,7,3212,93,1,134.27,0,PMT00000491,CARD,Online,Completed,134.27,INR
492,2025-05-29T03:53:00,9,955,113,2,52.65,10,PMT00000492,CARD,POS,Completed,94.76,INR
493,2025-05-03T10:55:00,3,702,209,1,6.49,0,PMT00000493,UPI,POS,Completed,6.49,INR
494,2025-05-22T17:52:00,1,689,56,1,65.47,0,PMT00000494,CARD,Online,Refunded,65.47,INR
495,2025-04-29T00:07:00,1,989,213,2,101.29,10,PMT00000495,CARD,POS,Completed,182.32,INR
496,2025-06-19T08:12:00,10,4123,132,1,44.06,10,PMT00000496,UPI,Online,Completed,39.65,INR
497,2025-05-16T00:26:00,11,3159,118,1,54.02,0,PMT00000497,CARD,POS,Completed,54.02,INR
498,2025-05-28T01:04:00,4,1225,185,1,16.19,0,PMT00000498,CARD,POS,Returned,16.19,INR
499,2025-07-07T03:25:00,3,1932,75,1,65.89,0,PMT00000499,CARD,POS,Cancelled,65.89,INR
500,2025-06-11T13:19:00,8,670,162,1,111.68,0,PMT00000500,CARD,POS,Completed,111.68,INR
501,2025-06-17T04:05:00,8,323,209,1,6.49,10,PMT00000501,CARD,Online,Completed,5.84,INR
502,2025-08-15T18:27:00,9,4043,164,1,14.05,0,PMT00000502,UPI,Online,Completed,14.05,INR
503,2025-04-25T09:51:00,2,326,115,1,46.54,20,PMT00000503,CARD,POS,Pending,37.23,INR
