PaymentID,OrderID,Amount,Currency,Method,Gateway,Status,AuthCode,FraudScore
PMT00000329,329,30.66,INR,WALLET,PayU,Captured,VJKXXKM7,0.257
PMT00000330,330,38.52,INR,CARD,Cashdesk,Captured,G1TQ1V53,0.143
PMT00000331,331,115.61,INR,UPI,Razorpay,Captured,8RSWE9YN,0.152
PMT00000332,332,12.4,INR,CARD,Stripe,Captured,88NVQNEO,0.27
PMT00000333,333,60.1,INR,CARD,PayU,Captured,1LSJ75VW,0.153
PMT00000334,334,14.8,INR,CARD,Stripe,Pending,ON403KF6,0.189
PMT00000335,335,56.13,INR,CARD,Cashdesk,Captured,FFGHF3OB,0.057
PMT00000336,336,269.12,INR,CARD,Cashdesk,Captured,V5QD8C1A,0.172
PMT00000337,337,55.46,INR,CARD,Stripe,Captured,DZSNOL8W,0.094
PMT00000338,338,29.24,INR,WALLET,Razorpay,Captured,0ZADF5JJ,0.025
PMT00000339,339,32.41,INR,CARD,Razorpay,Captured,JZ2KB67R,0.011
PMT00000340,340,13.78,INR,CASH,PayU,Captured,H4Q4VTYK,0.034
PMT00000341,341,182.94,INR,CARD,Razorpay,Captured,7FDR756S,0.178
PMT00000342,342,19.23,INR,CARD,PayU,Captured,2UFL9MQ1,0.077
PMT00000343,343,143.1,INR,UPI,Cashdesk,Captured,SQK7MEHZ,0.199
PMT00000344,344,12.01,INR,UPI,Stripe,Captured,1RWLKGXH,0.076
PMT00000345,345,72.05,INR,WALLET,PayU,Captured,UGABIMI0,0.078
PMT00000346,346,85.03,INR,CARD,Cashdesk,Captured,JOP6ZTT8,0.228
PMT00000347,347,152.02,INR,WALLET,Stripe,Captured,Q0EWLC4H,0.235
PMT00000348,348,25.51,INR,CASH,Stripe,Captured,N1EEXB4Z,0.168
PMT00000349,349,63.49,INR,UPI,PayU,Captured,3ANJKF2V,0.083
PMT00000350,350,245.64,INR,CASH,Stripe,Captured,7HVWR3YN,0.032
PMT00000351,351,292.48,INR,CARD,Stripe,Captured,QW4QD102,0.217
PMT00000352,352,71.93,INR,CARD,Stripe,Captured,R0TMTOCT,0.098
PMT00000353,353,39.65,INR,CARD,Stripe,Captured,893ENVRJ,0.177
PMT00000354,354,44.06,INR,CARD,Razorpay,Captured,6VB7HFG5,0.156
PMT00000355,355,77.21,INR,CASH,Razorpay,Captured,PKHEL706,0.276
PMT00000356,356,64.64,INR,CARD,Razorpay,Captured,Q4JQHN49,0.383
PMT00000357,357,55.47,INR,CARD,Stripe,Captured,Q8F4TF5G,0.221
PMT00000358,358,144.45,INR,UPI,Cashdesk,Captured,3H4O8FUJ,0.029
PMT00000359,359,76.35,INR,UPI,PayU,Captured,HH46ZMV4,0.181
PMT00000360,360,108.69,INR,CARD,Cashdesk,Captured,OXO5T9DH,0.093
PMT00000361,361,33.02,INR,CASH,Cashdesk,Captured,0U9D8X92,0.054
PMT00000362,362,75.6,INR,UPI,Cashdesk,Captured,E50QYRZL,0.039
PMT00000363,363,30.18,INR,CARD,Cashdesk,Captured,WTCOMMN9,0.13
PMT00000364,364,80.46,INR,CARD,Razorpay,Captured,JCIUHD1O,0.207
PMT00000365,365,117.56,INR,CARD,Cashdesk,Captured,RQSRNH2P,0.039
PMT00000366,366,30.66,INR,UPI,Stripe,Captured,VVH3T8X2,0.228
PMT00000367,367,97.1,INR,WALLET,Cashdesk,Captured,HVYRONAD,0.044
PMT00000368,368,76.26,INR,UPI,Cashdesk,Captured,SAK0OJW1,0.04
PMT00000369,369,17.31,INR,CARD,Cashdesk,Captured,5SO2N333,0.085
PMT00000370,370,99.68,INR,CARD,Razorpay,Captured,9XUD9RT7,0.054
PMT00000371,371,55.17,INR,UPI,Cashdesk,Captured,QIQ9VOBG,0.127
PMT00000372,372,338.12,INR,UPI,PayU,Captured,YCSNU966,0.297
PMT00000373,373,66.22,INR,UPI,Stripe,Captured,XNYWF5QE,0.076
PMT00000374,374,71.55,INR,CARD,PayU,Captured,4QRWG4O3,0.337
PMT00000375,375,31.28,INR,UPI,Cashdesk,Captured,TTXT1B1M,0.101
PMT00000376,376,97.65,INR,UPI,Stripe,Captured,N8533KHZ,0.073
PMT00000377,377,48.44,INR,CARD,Stripe,Captured,BNFORP25,0.079
PMT00000378,378,53.07,INR,CARD,PayU,Pending,Q0NJVJPC,0.091
PMT00000379,379,40.04,INR,CARD,Stripe,Captured,65XZEANP,0.24
PMT00000380,380,12.07,INR,WALLET,Cashdesk,Captured,J3SO5XJ5,0.23
PMT00000381,381,86.48,INR,CARD,Cashdesk,Captured,71RAIH0N,0.092
PMT00000382,382,189.93,INR,CARD,Stripe,Captured,EON9SZJ2,0.049
PMT00000383,383,83.16,INR,UPI,Razorpay,Captured,2JMZNG9J,0.122
PMT00000384,384,118.26,INR,CARD,PayU,Captured,5OS5QUH6,0.096
PMT00000385,385,47.42,INR,CARD,Razorpay,Captured,Y98OPBH4,0.081
PMT00000386,386,59.76,INR,UPI,Cashdesk,Captured,WJMFB8U3,0.017
PMT00000387,387,114.08,INR,WALLET,Razorpay,Captured,RB2D5LO9,0.208
PMT00000388,388,20.42,INR,CARD,Razorpay,Captured,QS95ADJ6,0.025
PMT00000389,389,43.34,INR,UPI,Stripe,Captured,RV4A3M1X,0.262
PMT00000390,390,211.02,INR,CARD,Stripe,Captured,BOTM1CD4,0.038
PMT00000391,391,292.95,INR,UPI,PayU,Captured,FG5ODHDG,0.058
PMT00000392,392,52.14,INR,CARD,Cashdesk,Captured,SKYZ86IO,0.043
PMT00000393,393,50.62,INR,UPI,Cashdesk,Captured,S9RCB2OX,0.18
PMT00000394,394,70.33,INR,CARD,Stripe,Captured,BQHTXP0S,0.225
PMT00000395,395,581.4,INR,CARD,Cashdesk,Captured,1QP5XYAK,0.15
PMT00000396,396,47.64,INR,CARD,PayU,Captured,CAEQ5S22,0.027
PMT00000397,397,86.17,INR,UPI,PayU,Captured,S0SJJJBU,0.097
PMT00000398,398,130.94,INR,UPI,Cashdesk,Captured,98BWNAZM,0.028
PMT00000399,399,82.0,INR,WALLET,Razorpay,Captured,0F4X6VVW,0.06
PMT00000400,400,57.04,INR,UPI,PayU,Captured,3FI4OJAI,0.014
PMT00000401,401,104.84,INR,CASH,Razorpay,Captured,M242YHFE,0.109
PMT00000402,402,58.92,INR,WALLET,Cashdesk,Captured,9LAEC8FB,0.163
PMT00000403,403,42.8,INR,CASH,PayU,Captured,BTEYU6C8,0.032
PMT00000404,404,89.27,INR,UPI,Cashdesk,Captured,6M1RQH37,0.049
PMT00000405,405,52.69,INR,CARD,Razorpay,Captured,LSD4TR4G,0.057
PMT00000406,406,124.12,INR,UPI,PayU,Captured,EM8SGNXY,0.297
PMT00000407,407,60.26,INR,CARD,PayU,Captured,6VI7EP03,0.103
PMT00000408,408,94.19,INR,CARD,Cashdesk,Pending,NYM31SK0,0.06
PMT00000409,409,100.11,INR,WALLET,Cashdesk,Captured,XKZB7A7O,0.143
PMT00000410,410,54.88,INR,CARD,Razorpay,Captured,1H4SCC1E,0.275
PMT00000411,411,31.14,INR,UPI,Stripe,Captured,Q4W7JUGK,0.144
PMT00000412,412,58.92,INR,UPI,Razorpay,Captured,FKV3RQBR,0.097
PMT00000413,413,45.0,INR,UPI,Cashdesk,Captured,9TLYO674,0.093
PMT00000414,414,46.03,INR,WALLET,PayU,Captured,U2XRFNH6,0.06
PMT00000415,415,46.54,INR,CARD,Stripe,Captured,0AK269RY,0.065
PMT00000416,416,93.41,INR,UPI,Cashdesk,Captured,KNEWJR73,0.029
PMT00000417,417,385.56,INR,CARD,Razorpay,Captured,U2MWM372,0.018
PMT00000418,418,86.2,INR,CARD,PayU,Captured,HN8XZ4OS,0.161
PMT00000419,419,36.23,INR,CASH,Cashdesk,Captured,90DS1BHR,0.116
PMT00000420,420,26.76,INR,CARD,Razorpay,Captured,1DZQIONB,0.068
PMT00000421,421,58.65,INR,UPI,Stripe,Pending,YBU8SSMY,0.182
PMT00000422,422,94.66,INR,UPI,PayU,Captured,TVDNHBOB,0.161
PMT00000423,423,26.16,INR,WALLET,Stripe,Captured,IHUIVGAY,0.137
PMT00000424,424,345.28,INR,WALLET,Cashdesk,Captured,GX8UWTK7,0.048
PMT00000425,425,51.71,INR,UPI,Stripe,Captured,O0J4EAIS,0.149
PMT00000426,426,63.31,INR,CARD,Cashdesk,Captured,OKK0OJBQ,0.096
PMT00000427,427,29.8,INR,CARD,Cashdesk,Pending,R3OP2LDY,0.093
PMT00000428,428,50.99,INR,UPI,Cashdesk,Pending,GNQD7J3H,0.019
PMT00000429,429,24.04,INR,WALLET,Cashdesk,Captured,3LPLFWAF,0.193
PMT00000430,430,87.52,INR,UPI,Cashdesk,Captured,UN1VOY3C,0.082
PMT00000431,431,25.62,INR,CARD,Stripe,Captured,U2I1W5EN,0.181
PMT00000432,432,99.89,INR,UPI,Cashdesk,Pending,QIZ1BNZH,0.207
PMT00000433,433,35.14,INR,CARD,Stripe,Captured,SLSBJLVY,0.254
PMT00000434,434,78.33,INR,CASH,Razorpay,Captured,3693QNYB,0.17
PMT00000435,435,65.72,INR,UPI,Cashdesk,Captured,6WRPX7J8,0.081
PMT00000436,436,22.57,INR,CARD,PayU,Captured,D8M52GCF,0.069
PMT00000437,437,57.26,INR,CARD,Razorpay,Captured,Z5EICUUS,0.172
PMT00000438,438,22.75,INR,CARD,Cashdesk,Captured,NDI5TBDJ,0.191
PMT00000439,439,111.59,INR,WALLET,PayU,Pending,5RPZH4YY,0.198
PMT00000440,440,83.16,INR,WALLET,Cashdesk,Captured,DO70S80R,0.236
PMT00000441,441,53.5,INR,WALLET,Cashdesk,Captured,TM6X4K3O,0.19
PMT00000442,442,25.31,INR,UPI,Stripe,Captured,RZMWDEKL,0.149
PMT00000443,443,169.46,INR,CARD,Cashdesk,Captured,AR00NHPA,0.11
PMT00000444,444,38.13,INR,CARD,PayU,Captured,VK2HQKQ8,0.195
PMT00000445,445,27.78,INR,UPI,Razorpay,Captured,EK2GPM4G,0.162
PMT00000446,446,94.34,INR,CARD,PayU,Captured,MSPFQLFQ,0.128
PMT00000447,447,67.98,INR,CARD,PayU,Captured,60F0EA86,0.162
PMT00000448,448,30.66,INR,UPI,Cashdesk,Captured,UL818CS4,0.099
PMT00000449,449,108.43,INR,UPI,PayU,Captured,8N2UIZIW,0.067
PMT00000450,450,29.36,INR,WALLET,Stripe,Captured,Z85PRCPK,0.075
PMT00000451,451,81.5,INR,CARD,Stripe,Captured,FGYOTM7L,0.049
PMT00000452,452,10.81,INR,CARD,Cashdesk,Captured,K4XCZTBL,0.084
PMT00000453,453,30.04,INR,UPI,Cashdesk,Captured,10IO1AR1,0.2
PMT00000454,454,49.19,INR,CARD,Stripe,Captured,BUTKO9I7,0.183
PMT00000455,455,104.94,INR,CASH,PayU,Captured,Q30PEGZ5,0.031
PMT00000456,456,62.08,INR,CASH,Cashdesk,Captured,57WUQQ4T,0.082
PMT00000457,457,108.34,INR,CARD,Cashdesk,Captured,QBVR081I,0.097
PMT00000458,458,54.94,INR,CARD,PayU,Pending,Z6V1VTIX,0.013
PMT00000459,459,194.97,INR,WALLET,Razorpay,Captured,XBV30BMZ,0.223
PMT00000460,460,97.05,INR,WALLET,Razorpay,Captured,0U7NAR7N,0.215
PMT00000461,461,145.08,INR,CARD,Stripe,Pending,5Q5LF7GD,0.05
PMT00000462,462,36.02,INR,UPI,Razorpay,Captured,93X23CUS,0.181
PMT00000463,463,32.42,INR,UPI,PayU,Captured,52PAXV4A,0.078
PMT00000464,464,98.38,INR,CARD,Cashdesk,Captured,59ROGA72,0.197
PMT00000465,465,64.64,INR,UPI,PayU,Captured,RRBJVENE,0.051
PMT00000466,466,25.31,INR,CARD,PayU,Captured,X06LBRHL,0.011
PMT00000467,467,76.01,INR,UPI,PayU,Captured,Y93FM348,0.197
PMT00000468,468,128.96,INR,CARD,Razorpay,Pending,47X202VM,0.201
PMT00000469,469,32.41,INR,CASH,PayU,Captured,050ORNEE,0.199
PMT00000470,470,115.29,INR,UPI,Stripe,Captured,Q9RVN97Y,0.073
PMT00000471,471,74.24,INR,CARD,Stripe,Captured,INUQEM14,0.16
PMT00000472,472,68.41,INR,UPI,Stripe,Captured,JXENRUU8,0.145
PMT00000473,473,157.0,INR,CARD,Razorpay,Captured,BWITUBXT,0.157
PMT00000474,474,14.52,INR,CARD,Stripe,Captured,ILLPGEY1,0.057
PMT00000475,475,27.56,INR,CARD,Stripe,Captured,GFVXH0EI,0.098
PMT00000476,476,101.87,INR,UPI,Cashdesk,Captured,PQP6AIXY,0.073
PMT00000477,477,53.0,INR,CARD,PayU,Pending,LRX02UQH,0.218
PMT00000478,478,55.75,INR,UPI,Cashdesk,Pending,LMSZCLM4,0.026
PMT00000479,479,18.15,INR,UPI,Stripe,Pending,S0GV4QMP,0.075
PMT00000480,480,108.43,INR,UPI,Stripe,Captured,ON3QASLA,0.137
PMT00000481,481,256.41,INR,CARD,Stripe,Captured,XJ2CZAFR,0.065
PMT00000482,482,101.8,INR,CARD,Cashdesk,Captured,M4F7A42S,0.323
PMT00000483,483,14.69,INR,UPI,PayU,Captured,WE815VN8,0.04
PMT00000484,484,59.39,INR,CARD,Razorpay,Captured,5CDZBGQO,0.147
PMT00000485,485,105.32,INR,UPI,Stripe,Captured,5FG3MLOF,0.097
PMT00000486,486,34.76,INR,CARD,PayU,Pending,2WZFIKR4,0.155
PMT00000487,487,264.9,INR,CARD,Razorpay,Captured,JNC8WM7R,0.106
PMT00000488,488,18.15,INR,UPI,Cashdesk,Captured,2IU4CP9M,0.091
PMT00000489,489,43.42,INR,UPI,PayU,Captured,W00AGKDM,0.254
PMT00000490,490,81.27,INR,WALLET,Razorpay,Captured,MJ3T8MEH,0.173
PMT00000491,491,134.27,INR,CARD,Razorpay,Captured,AS9V7LP1,0.061
PMT00000492,492,94.76,INR,CARD,Razorpay,Captured,DNRGCL0K,0.024
PMT00000493,493,6.49,INR,UPI,Razorpay,Captured,EYXFUVSK,0.016
PMT00000494,494,65.47,INR,CARD,PayU,Captured,8YOUGE4O,0.1
PMT00000495,495,182.32,INR,CARD,PayU,Captured,ZDKBB6XZ,0.096
PMT00000496,496,39.65,INR,UPI,Cashdesk,Captured,ONKCTQ7V,0.075
PMT00000497,497,54.02,INR,CARD,Stripe,Captured,LVDO8YU9,0.045
PMT00000498,498,16.19,INR,CARD,Cashdesk,Captured,X6DCLEDO,0.134
PMT00000499,499,65.89,INR,CARD,Stripe,Pending,JZAE557O,0.043
PMT00000500,500,111.68,INR,CARD,Stripe,Captured,2AFI41JI,0.067
PMT00000501,501,5.84,INR,CARD,Stripe,Captured,NLE7H97X,0.248
PMT00000502,502,14.05,INR,UPI,Razorpay,Captured,6Z6K8Z6R,0.105
PMT00000503,503,37.23,INR,CARD,Razorpay,Pending,GKYA3Z5N,0.261
PMT00000504,504,23.1,INR,UPI,Stripe,Captured,1ZR7KQ9M,0.099
PMT00000505,505,62.6,INR,CARD,Cashdesk,Captured,P39VHG9P,0.037
PMT00000506,506,77.78,INR,CARD,Stripe,Captured,LGTDT2SG,0.264
PMT00000507,507,72.05,INR,UPI,Cashdesk,Captured,F4TPA50B,0.147
PMT00000508,508,57.26,INR,UPI,Cashdesk,Captured,QXCWNI30,0.174
PMT00000509,509,70.34,INR,CARD,PayU,Captured,XLLQCAQ4,0.029
PMT00000510,510,50.28,INR,CASH,Stripe,Captured,0T1KKUW6,0.091
PMT00000511,511,69.18,INR,CARD,Razorpay,Captured,ZO1I736M,0.138
PMT00000512,512,86.48,INR,UPI,PayU,Captured,KG6UMH4G,0.057
PMT00000513,513,15.55,INR,WALLET,Stripe,Captured,KUHYD07D,0.089
PMT00000514,514,89.71,INR,UPI,Razorpay,Captured,Y93POMV7,0.081
PMT00000515,515,107.52,INR,UPI,Razorpay,Captured,I56FJPZ4,0.298
PMT00000516,516,51.94,INR,CARD,Cashdesk,Captured,3GWTFCC2,0.106
PMT00000517,517,60.26,INR,UPI,Stripe,Captured,I8LPY058,0.316
PMT00000518,518,42.12,INR,CASH,Stripe,Captured,8P1R3CL4,0.127
PMT00000519,519,24.6,INR,UPI,PayU,Captured,TO9BP12U,0.222
PMT00000520,520,36.02,INR,UPI,PayU,Captured,7D2IPTND,0.127
PMT00000521,521,89.9,INR,CARD,PayU,Captured,KZADBS9C,0.05
PMT00000522,522,69.72,INR,CARD,Cashdesk,Captured,2G1KVR6A,0.197
PMT00000523,523,86.48,INR,CARD,Stripe,Captured,LRHHKDOC,0.086
PMT00000524,524,203.65,INR,UPI,Cashdesk,Captured,CWDEMM0U,0.053
PMT00000525,525,26.76,INR,CARD,Cashdesk,Captured,9YEI8P4Y,0.035
PMT00000526,526,43.51,INR,CARD,PayU,Captured,2Z2V17TZ,0.057
PMT00000527,527,21.56,INR,CARD,PayU,Captured,75HRXEHT,0.417
PMT00000528,528,106.89,INR,CARD,Cashdesk,Captured,WFJRBNVL,0.099
PMT00000529,529,54.88,INR,UPI,Cashdesk,Captured,3X23IETY,0.035
PMT00000530,530,36.03,INR,UPI,Razorpay,Captured,0BW2MRLL,0.131
PMT00000531,531,125.32,INR,CARD,Cashdesk,Captured,WIOFNKLG,0.02
PMT00000532,532,41.89,INR,CARD,Razorpay,Captured,UJ7ILPQF,0.187
PMT00000533,533,51.58,INR,CARD,Razorpay,Captured,1HUKB6MX,0.152
PMT00000534,534,27.18,INR,UPI,Razorpay,Captured,K1B17ZYQ,0.138
PMT00000535,535,55.64,INR,CARD,Cashdesk,Captured,V5X6E9D7,0.066
PMT00000536,536,82.0,INR,CARD,Razorpay,Captured,X7A1L1CE,0.377
PMT00000537,537,32.41,INR,UPI,PayU,Captured,NRY6K7AY,0.028
PMT00000538,538,235.04,INR,CASH,Stripe,Captured,SJJ8EK38,0.106
PMT00000539,539,391.74,INR,UPI,Stripe,Captured,QEAEQ2IF,0.034
PMT00000540,540,58.51,INR,CARD,PayU,Captured,I1QE4X1U,0.061
PMT00000541,541,243.0,INR,UPI,Razorpay,Captured,3Y1XC2I9,0.033
PMT00000542,542,53.5,INR,CARD,PayU,Captured,SVFOUKA4,0.171
PMT00000543,543,43.49,INR,UPI,PayU,Pending,S1KEDJMN,0.085
PMT00000544,544,65.81,INR,CASH,Razorpay,Captured,QV6RAJ6Q,0.184
PMT00000545,545,71.58,INR,CARD,Stripe,Captured,3QB38YHE,0.088
PMT00000546,546,319.0,INR,CARD,Cashdesk,Captured,CMDCV7AE,0.264
PMT00000547,547,117.63,INR,UPI,PayU,Captured,OUBB5G9L,0.107
PMT00000548,548,13.75,INR,WALLET,Stripe,Captured,X80NHJE1,0.082
PMT00000549,549,76.26,INR,UPI,Razorpay,Captured,L1UVJF2D,0.103
PMT00000550,550,83.16,INR,UPI,PayU,Captured,15TFTZWC,0.065
PMT00000551,551,96.78,INR,CARD,Stripe,Captured,X8GGHTV3,0.207
PMT00000552,552,52.94,INR,WALLET,PayU,Captured,0W5GSM7R,0.148
PMT00000553,553,59.6,INR,CARD,Stripe,Captured,V5WQHJ2K,0.095
PMT00000554,554,86.48,INR,CARD,Razorpay,Captured,RRJ2JO2I,0.14
PMT00000555,555,79.4,INR,CARD,Cashdesk,Captured,PNTSEKP8,0.074
PMT00000556,556,168.14,INR,CARD,Stripe,Captured,HQI59MXK,0.104
PMT00000557,557,44.15,INR,CARD,Razorpay,Captured,A4AFM3MH,0.125
PMT00000558,558,66.52,INR,UPI,PayU,Captured,U943FWJB,0.058
PMT00000559,559,15.49,INR,CASH,PayU,Captured,Y6DRHY1H,0.173
PMT00000560,560,194.1,INR,UPI,Cashdesk,Captured,YYVIWST8,0.185
PMT00000561,561,62.37,INR,CARD,Stripe,Captured,YID4VJOJ,0.016
PMT00000562,562,44.99,INR,CARD,Stripe,Captured,ZMQSEQGD,0.028
PMT00000563,563,69.76,INR,UPI,Cashdesk,Captured,2PDI47KA,0.023
PMT00000564,564,109.83,INR,CARD,PayU,Captured,6RDO3Z1J,0.058
PMT00000565,565,127.16,INR,UPI,Razorpay,Pending,XDFNS88M,0.076
PMT00000566,566,69.72,INR,UPI,Cashdesk,Captured,FRXYMM27,0.176
PMT00000567,567,77.9,INR,CARD,Razorpay,Captured,PRJHHZH1,0.086
PMT00000568,568,75.69,INR,WALLET,PayU,Captured,ZSHP0G3M,0.109
PMT00000569,569,248.52,INR,CARD,Razorpay,Captured,PFJ6W8ZN,0.025
PMT00000570,570,68.45,INR,WALLET,Razorpay,Captured,3HRNMI8M,0.024
PMT00000571,571,189.34,INR,CASH,Stripe,Captured,UHXUNRHI,0.049
PMT00000572,572,138.09,INR,CARD,Razorpay,Captured,96JDLM61,0.196
PMT00000573,573,28.15,INR,CARD,PayU,Captured,NX6AFTAV,0.027
PMT00000574,574,35.49,INR,WALLET,Stripe,Captured,WDF1S49M,0.102
PMT00000575,575,82.1,INR,CARD,Cashdesk,Captured,OBICLW2W,0.079
PMT00000576,576,64.81,INR,UPI,PayU,Captured,QWHH3TT2,0.071
PMT00000577,577,44.14,INR,UPI,PayU,Captured,MG2K87BS,0.044
PMT00000578,578,12.58,INR,CARD,Razorpay,Captured,ZRMT8AM1,0.032
PMT00000579,579,66.45,INR,CARD,Razorpay,Captured,6GIOKOQS,0.055
PMT00000580,580,237.26,INR,CARD,Stripe,Captured,1EL8IT1L,0.157
PMT00000581,581,25.45,INR,CARD,Cashdesk,Captured,FRNX7VHU,0.098
PMT00000582,582,30.56,INR,UPI,Stripe,Captured,81NJBUYY,0.09
PMT00000583,583,200.22,INR,CARD,Stripe,Captured,5Z4MLJC1,0.136
PMT00000584,584,31.13,INR,CARD,Cashdesk,Captured,QFP8SWXQ,0.115
PMT00000585,585,102.92,INR,CARD,Cashdesk,Captured,CFU5D0MY,0.056
PMT00000586,586,30.88,INR,CASH,PayU,Captured,PAPKRVOC,0.3
PMT00000587,587,231.22,INR,CARD,Stripe,Captured,GPZV1417,0.189
PMT00000588,588,100.04,INR,CARD,Cashdesk,Captured,HMRFORGC,0.308
PMT00000589,589,49.79,INR,CASH,PayU,Captured,QSU2EIZG,0.016
PMT00000590,590,12.07,INR,CASH,Razorpay,Captured,245MRTOV,0.038
PMT00000591,591,542.15,INR,UPI,PayU,Captured,J393OXES,0.111
PMT00000592,592,70.33,INR,UPI,Stripe,Captured,Y9PZP802,0.059
PMT00000593,593,115.29,INR,WALLET,Razorpay,Captured,N32IQ920,0.046
PMT00000594,594,27.59,INR,CARD,PayU,Captured,6KNPXW4N,0.168
PMT00000595,595,76.65,INR,UPI,Stripe,Captured,CMRRKAL9,0.03
PMT00000596,596,43.33,INR,CARD,PayU,Captured,KTRCGS5W,0.089
PMT00000597,597,25.23,INR,WALLET,Cashdesk,Captured,SGHJUCFH,0.101
PMT00000598,598,58.98,INR,UPI,PayU,Captured,63FL2AZE,0.136
PMT00000599,599,12.07,INR,WALLET,Razorpay,Pending,JS7MQ2C3,0.172
PMT00000600,600,25.23,INR,CASH,Stripe,Captured,XNALT4U6,0.191
PMT00000601,601,141.3,INR,CARD,PayU,Captured,O7381ONR,0.094
PMT00000602,602,55.26,INR,CARD,PayU,Captured,9BMAY74F,0.061
PMT00000603,603,30.11,INR,UPI,Razorpay,Captured,GRCUTREU,0.133
PMT00000604,604,134.27,INR,WALLET,PayU,Pending,JFPYTYOV,0.305
PMT00000605,605,14.52,INR,WALLET,Stripe,Captured,XPYBNRK4,0.025
PMT00000606,606,22.57,INR,WALLET,Cashdesk,Captured,2DIGTGU6,0.167
PMT00000607,607,38.13,INR,UPI,PayU,Captured,2SYOJTMR,0.314
PMT00000608,608,59.3,INR,CARD,PayU,Captured,UDCGV7MZ,0.034
PMT00000609,609,58.41,INR,CARD,Stripe,Captured,85HSZDIM,0.122
PMT00000610,610,84.53,INR,UPI,Razorpay,Captured,I93T3M5T,0.129
PMT00000611,611,58.18,INR,UPI,Cashdesk,Captured,7LY6YV09,0.059
PMT00000612,612,70.69,INR,UPI,Razorpay,Captured,7LQZGH2Y,0.047
PMT00000613,613,84.53,INR,CARD,Stripe,Pending,NE8QPU45,0.108
PMT00000614,614,46.03,INR,CARD,Cashdesk,Captured,743VC2W4,0.151
PMT00000615,615,67.28,INR,WALLET,PayU,Captured,TXF6E4NC,0.187
PMT00000616,616,261.21,INR,CARD,PayU,Captured,2GK9JYFD,0.062
PMT00000617,617,65.47,INR,WALLET,Razorpay,Captured,IHYBFGEE,0.099
PMT00000618,618,108.89,INR,CARD,Razorpay,Captured,ABRL414C,0.078
PMT00000619,619,11.41,INR,CASH,PayU,Captured,TG8BKA8V,0.068
PMT00000620,620,44.06,INR,UPI,PayU,Captured,V7U2AJA7,0.273
PMT00000621,621,13.78,INR,CASH,PayU,Captured,QDUILY7E,0.108
PMT00000622,622,113.04,INR,WALLET,Razorpay,Captured,PMPCEM8M,0.105
PMT00000623,623,157.98,INR,WALLET,Cashdesk,Captured,D6OD6IH1,0.234
PMT00000624,624,63.3,INR,CARD,Stripe,Captured,Z38M7D53,0.142
PMT00000625,625,141.07,INR,CARD,PayU,Captured,FW09XLGK,0.066
PMT00000626,626,52.38,INR,CARD,PayU,Captured,3CE55H7Y,0.025
PMT00000627,627,9.15,INR,UPI,Stripe,Captured,U2LYDKG2,0.217
PMT00000628,628,70.34,INR,UPI,Razorpay,Captured,B7OXYVBZ,0.242
PMT00000629,629,107.52,INR,CARD,Razorpay,Captured,OKHF23PD,0.161
PMT00000630,630,32.61,INR,CARD,Razorpay,Captured,ZWQF78OS,0.085
PMT00000631,631,105.67,INR,CARD,Cashdesk,Pending,W677LRC6,0.1
PMT00000632,632,196.41,INR,CARD,Stripe,Captured,BBCPWFS4,0.112
PMT00000633,633,63.5,INR,UPI,Cashdesk,Captured,OTEFX8XI,0.28
PMT00000634,634,62.2,INR,CASH,Razorpay,Captured,Z3M21O5K,0.01
PMT00000635,635,47.36,INR,CARD,PayU,Captured,HELH913S,0.015
PMT00000636,636,18.84,INR,CARD,Cashdesk,Captured,NZU6O2A2,0.183
PMT00000637,637,361.92,INR,CARD,Stripe,Captured,LG40SWDU,0.238
PMT00000638,638,344.82,INR,UPI,PayU,Captured,MRVNZQER,0.032
PMT00000639,639,89.9,INR,CARD,PayU,Captured,7LCWQTHR,0.117
PMT00000640,640,12.01,INR,CASH,Cashdesk,Captured,WHWF6YVF,0.034
PMT00000641,641,66.03,INR,WALLET,PayU,Pending,Y7LOEJQP,0.07
PMT00000642,642,36.62,INR,WALLET,Cashdesk,Captured,V7Q7XX1O,0.042
PMT00000643,643,54.45,INR,CARD,Razorpay,Captured,PFKPOVYH,0.151
PMT00000644,644,26.53,INR,UPI,Razorpay,Captured,LSS506AL,0.297
PMT00000645,645,73.12,INR,CARD,Cashdesk,Captured,FRGN1F32,0.094
PMT00000646,646,29.13,INR,CARD,Razorpay,Captured,8Z573VF8,0.017
PMT00000647,647,46.73,INR,UPI,Stripe,Captured,2YJJ5POB,0.049
PMT00000648,648,27.9,INR,UPI,Stripe,Captured,DBNSG3N0,0.079
PMT00000649,649,137.92,INR,UPI,Cashdesk,Captured,98JJ6JAI,0.084
PMT00000650,650,55.12,INR,WALLET,Stripe,Captured,D8WL2IKB,0.243
PMT00000651,651,76.01,INR,WALLET,Cashdesk,Captured,5TTEUGQV,0.056
PMT00000652,652,61.74,INR,CARD,PayU,Captured,V2WV3DYF,0.026
PMT00000653,653,65.47,INR,CARD,Stripe,Captured,1GAFUNH7,0.117
PMT00000654,654,72.46,INR,WALLET,PayU,Captured,YKATCRGE,0.091
PMT00000655,655,63.31,INR,CARD,PayU,Captured,EWV68D1R,0.189
PMT00000656,656,304.04,INR,CARD,Razorpay,Captured,AADU908N,0.1
PMT00000657,657,49.65,INR,CARD,Stripe,Captured,LI92S2E6,0.147
